,YearWeekISO,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,SecondDose,DoseAdditional1,District,TargetGroup,Vaccine,Population
372,2021-W17,107634.0,0,,16,0,0,ALL,Age50_59,JANSS,888005
373,2021-W17,107634.0,0,,263,517,0,ALL,Age50_59,MOD,888005
374,2021-W17,107634.0,0,,7932,976,0,ALL,Age50_59,COM,888005
375,2021-W17,107634.0,0,,1311,4,0,ALL,Age50_59,AZ,888005
376,2021-W17,94714.0,0,,15,742,0,ALL,Age60_69,MOD,888005
377,2021-W17,94714.0,0,,11,0,0,ALL,Age60_69,JANSS,888005
378,2021-W17,94714.0,0,,2264,4251,0,ALL,Age60_69,COM,888005
379,2021-W17,94714.0,0,,565,11,0,ALL,Age60_69,AZ,888005
380,2021-W17,66429.0,0,,42,6,0,ALL,Age70_79,AZ,888005
381,2021-W17,66429.0,0,,3,114,0,ALL,Age70_79,MOD,888005
382,2021-W17,66429.0,0,,6,0,0,ALL,Age70_79,JANSS,888005
383,2021-W17,66429.0,0,,36,683,0,ALL,Age70_79,COM,888005
384,2021-W17,33530.0,0,,41,0,0,ALL,Age80+,AZ,888005
385,2021-W17,33530.0,0,,1,24,0,ALL,Age80+,MOD,888005
386,2021-W17,33530.0,0,,11,159,0,ALL,Age80+,COM,888005
387,2021-W17,,0,,3,2,0,ALL,HCW,MOD,888005
388,2021-W17,,0,,4,5,0,ALL,HCW,AZ,888005
389,2021-W17,,0,,1,0,0,ALL,HCW,JANSS,888005
390,2021-W17,,0,,9,6,0,ALL,HCW,COM,888005
391,2021-W17,,0,,5,7,0,ALL,LTCF,MOD,888005
392,2021-W17,,0,,156,0,0,ALL,LTCF,JANSS,888005
393,2021-W17,,0,,639,52,0,ALL,LTCF,COM,888005
394,2021-W17,,0,,183,0,0,ALL,LTCF,AZ,888005
395,2021-W18,888005.0,2600,,1061,0,0,ALL,ALL,JANSS,888005
396,2021-W18,888005.0,0,,10806,483,0,ALL,ALL,AZ,888005
397,2021-W18,888005.0,31590,,34017,11711,0,ALL,ALL,COM,888005
398,2021-W18,888005.0,6000,,2793,3014,0,ALL,ALL,MOD,888005
399,2021-W18,28169.0,0,,0,1,0,ALL,Age15_17,MOD,888005
400,2021-W18,28169.0,0,,2,3,0,ALL,Age15_17,COM,888005
401,2021-W18,84850.0,0,,3,0,0,ALL,Age18_24,JANSS,888005
402,2021-W18,84850.0,0,,0,11,0,ALL,Age18_24,MOD,888005
403,2021-W18,84850.0,0,,65,7,0,ALL,Age18_24,AZ,888005
404,2021-W18,84850.0,0,,30,33,0,ALL,Age18_24,COM,888005
405,2021-W18,330295.0,0,,6211,174,0,ALL,Age25_49,AZ,888005
406,2021-W18,330295.0,0,,2467,115,0,ALL,Age25_49,MOD,888005
407,2021-W18,330295.0,0,,20792,436,0,ALL,Age25_49,COM,888005
408,2021-W18,330295.0,0,,747,0,0,ALL,Age25_49,JANSS,888005
409,2021-W18,107634.0,0,,1975,93,0,ALL,Age50_59,AZ,888005
410,2021-W18,107634.0,0,,6,0,0,ALL,Age50_59,JANSS,888005
411,2021-W18,107634.0,0,,7089,6385,0,ALL,Age50_59,COM,888005
412,2021-W18,107634.0,0,,19,120,0,ALL,Age50_59,MOD,888005
413,2021-W18,94714.0,0,,2256,113,0,ALL,Age60_69,AZ,888005
414,2021-W18,94714.0,0,,258,0,0,ALL,Age60_69,JANSS,888005
415,2021-W18,94714.0,0,,251,2189,0,ALL,Age60_69,MOD,888005
416,2021-W18,94714.0,0,,5224,4540,0,ALL,Age60_69,COM,888005
417,2021-W18,66429.0,0,,55,471,0,ALL,Age70_79,MOD,888005
418,2021-W18,66429.0,0,,46,0,0,ALL,Age70_79,JANSS,888005
419,2021-W18,66429.0,0,,871,262,0,ALL,Age70_79,COM,888005
420,2021-W18,66429.0,0,,215,88,0,ALL,Age70_79,AZ,888005
421,2021-W18,33530.0,0,,84,8,0,ALL,Age80+,AZ,888005
422,2021-W18,33530.0,0,,1,0,0,ALL,Age80+,JANSS,888005
423,2021-W18,33530.0,0,,11,55,0,ALL,Age80+,COM,888005
424,2021-W18,33530.0,0,,1,108,0,ALL,Age80+,MOD,888005
425,2021-W18,,0,,1,0,0,ALL,HCW,JANSS,888005
426,2021-W18,,0,,9,16,0,ALL,HCW,COM,888005
427,2021-W18,,0,,3,27,0,ALL,HCW,AZ,888005
428,2021-W18,,0,,1,13,0,ALL,HCW,MOD,888005
429,2021-W18,,0,,22,0,0,ALL,LTCF,JANSS,888005
430,2021-W18,,0,,3450,3,0,ALL,LTCF,AZ,888005
431,2021-W18,,0,,27,21,0,ALL,LTCF,MOD,888005
432,2021-W18,,0,,509,78,0,ALL,LTCF,COM,888005
433,2021-W19,888005.0,6000,,6107,773,0,ALL,ALL,MOD,888005
434,2021-W19,888005.0,30420,,24360,17819,0,ALL,ALL,COM,888005
435,2021-W19,888005.0,0,,3413,0,0,ALL,ALL,JANSS,888005
436,2021-W19,888005.0,9600,,20015,6064,0,ALL,ALL,AZ,888005
437,2021-W19,28169.0,0,,3,1,0,ALL,Age15_17,COM,888005
438,2021-W19,84850.0,0,,56,142,0,ALL,Age18_24,AZ,888005
439,2021-W19,84850.0,0,,24,0,0,ALL,Age18_24,JANSS,888005
440,2021-W19,84850.0,0,,24,31,0,ALL,Age18_24,COM,888005
441,2021-W19,84850.0,0,,344,0,0,ALL,Age18_24,MOD,888005
442,2021-W19,330295.0,0,,21448,1423,0,ALL,Age25_49,COM,888005
443,2021-W19,330295.0,0,,3349,0,0,ALL,Age25_49,JANSS,888005
444,2021-W19,330295.0,0,,5678,7,0,ALL,Age25_49,MOD,888005
445,2021-W19,330295.0,0,,12993,944,0,ALL,Age25_49,AZ,888005
446,2021-W19,107634.0,0,,24,0,0,ALL,Age50_59,JANSS,888005
447,2021-W19,107634.0,0,,2532,383,0,ALL,Age50_59,AZ,888005
448,2021-W19,107634.0,0,,2083,11026,0,ALL,Age50_59,COM,888005
449,2021-W19,107634.0,0,,33,8,0,ALL,Age50_59,MOD,888005
450,2021-W19,94714.0,0,,14,0,0,ALL,Age60_69,JANSS,888005
451,2021-W19,94714.0,0,,738,5217,0,ALL,Age60_69,COM,888005
452,2021-W19,94714.0,0,,3516,374,0,ALL,Age60_69,AZ,888005
453,2021-W19,94714.0,0,,38,693,0,ALL,Age60_69,MOD,888005
454,2021-W19,66429.0,0,,58,93,0,ALL,Age70_79,COM,888005
455,2021-W19,66429.0,0,,12,55,0,ALL,Age70_79,MOD,888005
456,2021-W19,66429.0,0,,656,3651,0,ALL,Age70_79,AZ,888005
457,2021-W19,66429.0,0,,1,0,0,ALL,Age70_79,JANSS,888005
458,2021-W19,33530.0,0,,1,0,0,ALL,Age80+,JANSS,888005
459,2021-W19,33530.0,0,,9,29,0,ALL,Age80+,COM,888005
460,2021-W19,33530.0,0,,262,570,0,ALL,Age80+,AZ,888005
461,2021-W19,33530.0,0,,2,10,0,ALL,Age80+,MOD,888005
462,2021-W19,,0,,3,13,0,ALL,HCW,COM,888005
463,2021-W19,,0,,7,0,0,ALL,HCW,JANSS,888005
464,2021-W19,,0,,47,123,0,ALL,HCW,AZ,888005
465,2021-W19,,0,,2,1,0,ALL,HCW,MOD,888005
466,2021-W19,,0,,45,0,0,ALL,LTCF,JANSS,888005
467,2021-W19,,0,,593,157,0,ALL,LTCF,COM,888005
468,2021-W19,,0,,7768,102,0,ALL,LTCF,AZ,888005
469,2021-W19,,0,,41,3,0,ALL,LTCF,MOD,888005
470,2021-W20,888005.0,9600,,7333,17725,0,ALL,ALL,AZ,888005
471,2021-W20,888005.0,6000,,9075,15,0,ALL,ALL,MOD,888005
472,2021-W20,888005.0,31590,,13743,34486,0,ALL,ALL,COM,888005
473,2021-W20,28169.0,0,,0,2,0,ALL,Age15_17,COM,888005
474,2021-W20,28169.0,0,,0,1,0,ALL,Age15_17,AZ,888005
475,2021-W20,84850.0,0,,4364,48,0,ALL,Age18_24,COM,888005
476,2021-W20,84850.0,0,,261,73,0,ALL,Age18_24,AZ,888005
477,2021-W20,84850.0,0,,1405,0,0,ALL,Age18_24,MOD,888005
478,2021-W20,330295.0,0,,4056,434,0,ALL,Age25_49,AZ,888005
479,2021-W20,330295.0,0,,5645,24294,0,ALL,Age25_49,COM,888005
480,2021-W20,330295.0,0,,4639,2,0,ALL,Age25_49,MOD,888005
481,2021-W20,107634.0,0,,1666,223,0,ALL,Age50_59,AZ,888005
482,2021-W20,107634.0,0,,2518,3,0,ALL,Age50_59,MOD,888005
483,2021-W20,107634.0,0,,1509,7833,0,ALL,Age50_59,COM,888005
484,2021-W20,94714.0,0,,843,2652,0,ALL,Age60_69,AZ,888005
485,2021-W20,94714.0,0,,502,6,0,ALL,Age60_69,MOD,888005
486,2021-W20,94714.0,0,,2171,2247,0,ALL,Age60_69,COM,888005
487,2021-W20,66429.0,0,,9,4,0,ALL,Age70_79,MOD,888005
488,2021-W20,66429.0,0,,369,13042,0,ALL,Age70_79,AZ,888005
489,2021-W20,66429.0,0,,43,49,0,ALL,Age70_79,COM,888005
490,2021-W20,33530.0,0,,11,15,0,ALL,Age80+,COM,888005
491,2021-W20,33530.0,0,,2,0,0,ALL,Age80+,MOD,888005
492,2021-W20,33530.0,0,,138,1301,0,ALL,Age80+,AZ,888005
493,2021-W20,,0,,1,0,0,ALL,HCW,MOD,888005
494,2021-W20,,0,,6,10,0,ALL,HCW,COM,888005
495,2021-W20,,0,,0,50,0,ALL,HCW,AZ,888005
496,2021-W20,,0,,200,1,0,ALL,LTCF,MOD,888005
497,2021-W20,,0,,369,625,0,ALL,LTCF,COM,888005
498,2021-W20,,0,,4137,386,0,ALL,LTCF,AZ,888005
499,2021-W21,888005.0,32760,,12639,33559,0,ALL,ALL,COM,888005
500,2021-W21,888005.0,52800,,3371,14554,0,ALL,ALL,AZ,888005
501,2021-W21,888005.0,6000,,6515,534,0,ALL,ALL,MOD,888005
502,2021-W21,888005.0,4800,,0,0,0,ALL,ALL,JANSS,888005
503,2021-W21,28169.0,0,,0,2,0,ALL,Age15_17,AZ,888005
504,2021-W21,28169.0,0,,2,3,0,ALL,Age15_17,COM,888005
505,2021-W21,84850.0,0,,6312,27,0,ALL,Age18_24,COM,888005
506,2021-W21,84850.0,0,,232,119,0,ALL,Age18_24,AZ,888005
507,2021-W21,84850.0,0,,574,1,0,ALL,Age18_24,MOD,888005
508,2021-W21,330295.0,0,,2800,251,0,ALL,Age25_49,MOD,888005
509,2021-W21,330295.0,0,,1948,20425,0,ALL,Age25_49,COM,888005
510,2021-W21,330295.0,0,,1519,966,0,ALL,Age25_49,AZ,888005
511,2021-W21,107634.0,0,,767,514,0,ALL,Age50_59,AZ,888005
512,2021-W21,107634.0,0,,3214,7039,0,ALL,Age50_59,COM,888005
513,2021-W21,107634.0,0,,1602,259,0,ALL,Age50_59,MOD,888005
514,2021-W21,94714.0,0,,692,3444,0,ALL,Age60_69,AZ,888005
515,2021-W21,94714.0,0,,1529,17,0,ALL,Age60_69,MOD,888005
516,2021-W21,94714.0,0,,1105,5180,0,ALL,Age60_69,COM,888005
517,2021-W21,66429.0,0,,121,8687,0,ALL,Age70_79,AZ,888005
518,2021-W21,66429.0,0,,48,872,0,ALL,Age70_79,COM,888005
519,2021-W21,66429.0,0,,9,3,0,ALL,Age70_79,MOD,888005
520,2021-W21,33530.0,0,,40,824,0,ALL,Age80+,AZ,888005
521,2021-W21,33530.0,0,,12,16,0,ALL,Age80+,COM,888005
522,2021-W21,33530.0,0,,1,3,0,ALL,Age80+,MOD,888005
523,2021-W21,,0,,7,8,0,ALL,HCW,COM,888005
524,2021-W21,,0,,0,2,0,ALL,HCW,MOD,888005
525,2021-W21,,0,,0,115,0,ALL,HCW,AZ,888005
526,2021-W21,,0,,350,491,0,ALL,LTCF,COM,888005
527,2021-W21,,0,,117,4,0,ALL,LTCF,MOD,888005
528,2021-W21,,0,,1612,152,0,ALL,LTCF,AZ,888005
529,2021-W22,888005.0,50310,,13621,24032,0,ALL,ALL,COM,888005
530,2021-W22,888005.0,0,,1485,9510,0,ALL,ALL,AZ,888005
531,2021-W22,888005.0,6000,,1142,2745,0,ALL,ALL,MOD,888005
532,2021-W22,28169.0,0,,0,0,0,ALL,Age15_17,AZ,888005
533,2021-W22,28169.0,0,,0,0,0,ALL,Age15_17,MOD,888005
534,2021-W22,28169.0,0,,1,4,0,ALL,Age15_17,COM,888005
535,2021-W22,84850.0,0,,1465,27,0,ALL,Age18_24,COM,888005
536,2021-W22,84850.0,0,,64,60,0,ALL,Age18_24,AZ,888005
537,2021-W22,84850.0,0,,1008,0,0,ALL,Age18_24,MOD,888005
538,2021-W22,330295.0,0,,25,2415,0,ALL,Age25_49,MOD,888005
539,2021-W22,330295.0,0,,9410,21093,0,ALL,Age25_49,COM,888005
540,2021-W22,330295.0,0,,719,672,0,ALL,Age25_49,AZ,888005
541,2021-W22,107634.0,0,,334,407,0,ALL,Age50_59,AZ,888005
542,2021-W22,107634.0,0,,87,25,0,ALL,Age50_59,MOD,888005
543,2021-W22,107634.0,0,,363,2086,0,ALL,Age50_59,COM,888005
544,2021-W22,94714.0,0,,16,250,0,ALL,Age60_69,MOD,888005
545,2021-W22,94714.0,0,,176,3805,0,ALL,Age60_69,AZ,888005
546,2021-W22,94714.0,0,,109,757,0,ALL,Age60_69,COM,888005
547,2021-W22,66429.0,0,,1789,59,0,ALL,Age70_79,COM,888005
548,2021-W22,66429.0,0,,4,53,0,ALL,Age70_79,MOD,888005
549,2021-W22,66429.0,0,,139,4073,0,ALL,Age70_79,AZ,888005
550,2021-W22,33530.0,0,,485,10,0,ALL,Age80+,COM,888005
551,2021-W22,33530.0,0,,2,2,0,ALL,Age80+,MOD,888005
552,2021-W22,33530.0,0,,53,493,0,ALL,Age80+,AZ,888005
553,2021-W22,,0,,0,4,0,ALL,HCW,COM,888005
554,2021-W22,,0,,0,57,0,ALL,HCW,AZ,888005
555,2021-W22,,0,,0,1,0,ALL,HCW,MOD,888005
556,2021-W22,,0,,458,576,0,ALL,LTCF,COM,888005
557,2021-W22,,0,,542,110,0,ALL,LTCF,AZ,888005
558,2021-W22,,0,,14,27,0,ALL,LTCF,MOD,888005
559,2021-W23,888005.0,0,,350,5904,0,ALL,ALL,MOD,888005
560,2021-W23,888005.0,44460,,22047,13364,0,ALL,ALL,COM,888005
561,2021-W23,888005.0,14400,,577,10619,0,ALL,ALL,AZ,888005
562,2021-W23,888005.0,10200,,400,0,0,ALL,ALL,JANSS,888005
563,2021-W23,28169.0,0,,0,0,0,ALL,Age15_17,JANSS,888005
564,2021-W23,28169.0,0,,2,0,0,ALL,Age15_17,COM,888005
565,2021-W23,28169.0,0,,0,0,0,ALL,Age15_17,MOD,888005
566,2021-W23,28169.0,0,,0,1,0,ALL,Age15_17,AZ,888005
567,2021-W23,84850.0,0,,23,34,0,ALL,Age18_24,AZ,888005
568,2021-W23,84850.0,0,,6,323,0,ALL,Age18_24,MOD,888005
569,2021-W23,84850.0,0,,1120,4183,0,ALL,Age18_24,COM,888005
570,2021-W23,84850.0,0,,47,0,0,ALL,Age18_24,JANSS,888005
571,2021-W23,330295.0,0,,324,5485,0,ALL,Age25_49,MOD,888005
572,2021-W23,330295.0,0,,345,0,0,ALL,Age25_49,JANSS,888005
573,2021-W23,330295.0,0,,223,362,0,ALL,Age25_49,AZ,888005
574,2021-W23,330295.0,0,,17909,5467,0,ALL,Age25_49,COM,888005
575,2021-W23,107634.0,0,,467,1523,0,ALL,Age50_59,COM,888005
576,2021-W23,107634.0,0,,14,34,0,ALL,Age50_59,MOD,888005
577,2021-W23,107634.0,0,,7,0,0,ALL,Age50_59,JANSS,888005
578,2021-W23,107634.0,0,,153,3202,0,ALL,Age50_59,AZ,888005
579,2021-W23,94714.0,0,,1,0,0,ALL,Age60_69,JANSS,888005
580,2021-W23,94714.0,0,,483,2140,0,ALL,Age60_69,COM,888005
581,2021-W23,94714.0,0,,85,6225,0,ALL,Age60_69,AZ,888005
582,2021-W23,94714.0,0,,6,44,0,ALL,Age60_69,MOD,888005
583,2021-W23,66429.0,0,,1590,41,0,ALL,Age70_79,COM,888005
584,2021-W23,66429.0,0,,70,613,0,ALL,Age70_79,AZ,888005
585,2021-W23,66429.0,0,,0,16,0,ALL,Age70_79,MOD,888005
586,2021-W23,66429.0,0,,0,0,0,ALL,Age70_79,JANSS,888005
587,2021-W23,33530.0,0,,23,183,0,ALL,Age80+,AZ,888005
588,2021-W23,33530.0,0,,0,0,0,ALL,Age80+,JANSS,888005
589,2021-W23,33530.0,0,,0,2,0,ALL,Age80+,MOD,888005
590,2021-W23,33530.0,0,,478,10,0,ALL,Age80+,COM,888005
591,2021-W23,,0,,1,1,0,ALL,HCW,COM,888005
592,2021-W23,,0,,0,0,0,ALL,HCW,JANSS,888005
593,2021-W23,,0,,0,2,0,ALL,HCW,MOD,888005
594,2021-W23,,0,,0,6,0,ALL,HCW,AZ,888005
595,2021-W23,,0,,781,354,0,ALL,LTCF,COM,888005
596,2021-W23,,0,,5,39,0,ALL,LTCF,MOD,888005
597,2021-W23,,0,,176,97,0,ALL,LTCF,AZ,888005
598,2021-W23,,0,,7,0,0,ALL,LTCF,JANSS,888005
599,2021-W24,888005.0,10800,,273,8227,0,ALL,ALL,MOD,888005
600,2021-W24,888005.0,9200,,6831,0,0,ALL,ALL,JANSS,888005
601,2021-W24,888005.0,44460,,20579,12599,0,ALL,ALL,COM,888005
602,2021-W24,888005.0,0,,259,9713,0,ALL,ALL,AZ,888005
603,2021-W24,28169.0,0,,0,0,0,ALL,Age15_17,AZ,888005
604,2021-W24,28169.0,0,,64,2,0,ALL,Age15_17,COM,888005
605,2021-W24,28169.0,0,,0,0,0,ALL,Age15_17,MOD,888005
606,2021-W24,28169.0,0,,0,0,0,ALL,Age15_17,JANSS,888005
607,2021-W24,84850.0,0,,3942,6161,0,ALL,Age18_24,COM,888005
608,2021-W24,84850.0,0,,9,22,0,ALL,Age18_24,AZ,888005
609,2021-W24,84850.0,0,,1698,0,0,ALL,Age18_24,JANSS,888005
610,2021-W24,84850.0,0,,2,1343,0,ALL,Age18_24,MOD,888005
611,2021-W24,330295.0,0,,94,1266,0,ALL,Age25_49,AZ,888005
612,2021-W24,330295.0,0,,9076,2074,0,ALL,Age25_49,COM,888005
613,2021-W24,330295.0,0,,265,3932,0,ALL,Age25_49,MOD,888005
614,2021-W24,330295.0,0,,2207,0,0,ALL,Age25_49,JANSS,888005
615,2021-W24,107634.0,0,,2553,0,0,ALL,Age50_59,JANSS,888005
616,2021-W24,107634.0,0,,87,4543,0,ALL,Age50_59,AZ,888005
617,2021-W24,107634.0,0,,3469,3163,0,ALL,Age50_59,COM,888005
618,2021-W24,107634.0,0,,2,2453,0,ALL,Age50_59,MOD,888005
619,2021-W24,94714.0,0,,303,0,0,ALL,Age60_69,JANSS,888005
620,2021-W24,94714.0,0,,51,2952,0,ALL,Age60_69,AZ,888005
621,2021-W24,94714.0,0,,3180,1129,0,ALL,Age60_69,COM,888005
622,2021-W24,94714.0,0,,4,485,0,ALL,Age60_69,MOD,888005
623,2021-W24,66429.0,0,,12,789,0,ALL,Age70_79,AZ,888005
624,2021-W24,66429.0,0,,669,56,0,ALL,Age70_79,COM,888005
625,2021-W24,66429.0,0,,0,11,0,ALL,Age70_79,MOD,888005
626,2021-W24,66429.0,0,,50,0,0,ALL,Age70_79,JANSS,888005
627,2021-W24,33530.0,0,,243,16,0,ALL,Age80+,COM,888005
628,2021-W24,33530.0,0,,6,141,0,ALL,Age80+,AZ,888005
629,2021-W24,33530.0,0,,20,0,0,ALL,Age80+,JANSS,888005
630,2021-W24,33530.0,0,,0,3,0,ALL,Age80+,MOD,888005
631,2021-W24,,0,,0,0,0,ALL,HCW,JANSS,888005
632,2021-W24,,0,,0,3,0,ALL,HCW,COM,888005
633,2021-W24,,0,,0,5,0,ALL,HCW,AZ,888005
634,2021-W24,,0,,1,0,0,ALL,HCW,MOD,888005
635,2021-W24,,0,,0,192,0,ALL,LTCF,MOD,888005
636,2021-W24,,0,,291,0,0,ALL,LTCF,JANSS,888005
637,2021-W24,,0,,121,81,0,ALL,LTCF,AZ,888005
638,2021-W24,,0,,753,347,0,ALL,LTCF,COM,888005
639,2021-W25,888005.0,7200,,20,6971,0,ALL,ALL,MOD,888005
640,2021-W25,888005.0,0,,1227,0,0,ALL,ALL,JANSS,888005
641,2021-W25,888005.0,21600,,171,7250,0,ALL,ALL,AZ,888005
642,2021-W25,888005.0,56160,,7670,13502,0,ALL,ALL,COM,888005
643,2021-W25,28169.0,0,,22,1,0,ALL,Age15_17,COM,888005
644,2021-W25,84850.0,0,,4,544,0,ALL,Age18_24,MOD,888005
645,2021-W25,84850.0,0,,94,0,0,ALL,Age18_24,JANSS,888005
646,2021-W25,84850.0,0,,5,37,0,ALL,Age18_24,AZ,888005
647,2021-W25,84850.0,0,,1209,1489,0,ALL,Age18_24,COM,888005
648,2021-W25,330295.0,0,,12,3334,0,ALL,Age25_49,MOD,888005
649,2021-W25,330295.0,0,,656,0,0,ALL,Age25_49,JANSS,888005
650,2021-W25,330295.0,0,,29,4219,0,ALL,Age25_49,AZ,888005
651,2021-W25,330295.0,0,,4512,9235,0,ALL,Age25_49,COM,888005
652,2021-W25,107634.0,0,,2,1574,0,ALL,Age50_59,MOD,888005
653,2021-W25,107634.0,0,,925,421,0,ALL,Age50_59,COM,888005
654,2021-W25,107634.0,0,,253,0,0,ALL,Age50_59,JANSS,888005
655,2021-W25,107634.0,0,,83,1632,0,ALL,Age50_59,AZ,888005
656,2021-W25,94714.0,0,,2,1507,0,ALL,Age60_69,MOD,888005
657,2021-W25,94714.0,0,,159,0,0,ALL,Age60_69,JANSS,888005
658,2021-W25,94714.0,0,,35,1119,0,ALL,Age60_69,AZ,888005
659,2021-W25,94714.0,0,,675,138,0,ALL,Age60_69,COM,888005
660,2021-W25,66429.0,0,,43,0,0,ALL,Age70_79,JANSS,888005
661,2021-W25,66429.0,0,,0,11,0,ALL,Age70_79,MOD,888005
662,2021-W25,66429.0,0,,253,1745,0,ALL,Age70_79,COM,888005
663,2021-W25,66429.0,0,,16,183,0,ALL,Age70_79,AZ,888005
664,2021-W25,33530.0,0,,0,1,0,ALL,Age80+,MOD,888005
665,2021-W25,33530.0,0,,22,0,0,ALL,Age80+,JANSS,888005
666,2021-W25,33530.0,0,,3,60,0,ALL,Age80+,AZ,888005
667,2021-W25,33530.0,0,,96,474,0,ALL,Age80+,COM,888005
668,2021-W25,,0,,0,0,0,ALL,HCW,MOD,888005
669,2021-W25,,0,,0,0,0,ALL,HCW,JANSS,888005
670,2021-W25,,0,,0,5,0,ALL,HCW,AZ,888005
671,2021-W25,,0,,4,0,0,ALL,HCW,COM,888005
672,2021-W25,,0,,87,0,0,ALL,LTCF,JANSS,888005
673,2021-W25,,0,,337,436,0,ALL,LTCF,COM,888005
674,2021-W25,,0,,13,116,0,ALL,LTCF,MOD,888005
675,2021-W25,,0,,38,166,0,ALL,LTCF,AZ,888005
676,2021-W26,888005.0,0,,418,0,0,ALL,ALL,JANSS,888005
677,2021-W26,888005.0,0,,312,13481,0,ALL,ALL,AZ,888005
678,2021-W26,888005.0,56160,,8102,21502,0,ALL,ALL,COM,888005
679,2021-W26,888005.0,7200,,1044,1193,0,ALL,ALL,MOD,888005
680,2021-W26,28169.0,0,,1017,2,0,ALL,Age15_17,COM,888005
681,2021-W26,28169.0,0,,0,0,0,ALL,Age15_17,AZ,888005
682,2021-W26,28169.0,0,,2,0,0,ALL,Age15_17,MOD,888005
683,2021-W26,28169.0,0,,0,0,0,ALL,Age15_17,JANSS,888005
684,2021-W26,84850.0,0,,12,77,0,ALL,Age18_24,AZ,888005
685,2021-W26,84850.0,0,,1493,1125,0,ALL,Age18_24,COM,888005
686,2021-W26,84850.0,0,,141,949,0,ALL,Age18_24,MOD,888005
687,2021-W26,84850.0,0,,42,0,0,ALL,Age18_24,JANSS,888005
688,2021-W26,330295.0,0,,4623,17289,0,ALL,Age25_49,COM,888005
689,2021-W26,330295.0,0,,143,6453,0,ALL,Age25_49,AZ,888005
690,2021-W26,330295.0,0,,237,0,0,ALL,Age25_49,JANSS,888005
691,2021-W26,330295.0,0,,615,102,0,ALL,Age25_49,MOD,888005
692,2021-W26,107634.0,0,,64,0,0,ALL,Age50_59,JANSS,888005
693,2021-W26,107634.0,0,,63,3096,0,ALL,Age50_59,AZ,888005
694,2021-W26,107634.0,0,,960,523,0,ALL,Age50_59,COM,888005
695,2021-W26,107634.0,0,,131,99,0,ALL,Age50_59,MOD,888005
696,2021-W26,94714.0,0,,49,0,0,ALL,Age60_69,JANSS,888005
697,2021-W26,94714.0,0,,56,3302,0,ALL,Age60_69,AZ,888005
698,2021-W26,94714.0,0,,117,35,0,ALL,Age60_69,MOD,888005
699,2021-W26,94714.0,0,,662,514,0,ALL,Age60_69,COM,888005
700,2021-W26,66429.0,0,,28,401,0,ALL,Age70_79,AZ,888005
701,2021-W26,66429.0,0,,255,1582,0,ALL,Age70_79,COM,888005
702,2021-W26,66429.0,0,,16,0,0,ALL,Age70_79,JANSS,888005
703,2021-W26,66429.0,0,,30,6,0,ALL,Age70_79,MOD,888005
704,2021-W26,33530.0,0,,10,152,0,ALL,Age80+,AZ,888005
705,2021-W26,33530.0,0,,10,0,0,ALL,Age80+,JANSS,888005
706,2021-W26,33530.0,0,,109,469,0,ALL,Age80+,COM,888005
707,2021-W26,33530.0,0,,10,2,0,ALL,Age80+,MOD,888005
708,2021-W26,,0,,2,0,0,ALL,HCW,JANSS,888005
709,2021-W26,,0,,0,4,0,ALL,HCW,AZ,888005
710,2021-W26,,0,,0,0,0,ALL,HCW,MOD,888005
711,2021-W26,,0,,1,2,0,ALL,HCW,COM,888005
712,2021-W26,,0,,250,2952,0,ALL,LTCF,AZ,888005
713,2021-W26,,0,,764,707,0,ALL,LTCF,COM,888005
714,2021-W26,,0,,10,0,0,ALL,LTCF,JANSS,888005
715,2021-W26,,0,,102,14,0,ALL,LTCF,MOD,888005
716,2021-W27,888005.0,4800,,319,449,0,ALL,ALL,MOD,888005
717,2021-W27,888005.0,33930,,9353,20438,0,ALL,ALL,COM,888005
718,2021-W27,888005.0,0,,248,18765,0,ALL,ALL,AZ,888005
719,2021-W27,888005.0,4800,,445,0,0,ALL,ALL,JANSS,888005
720,2021-W27,28169.0,0,,0,0,0,ALL,Age15_17,JANSS,888005
721,2021-W27,28169.0,0,,0,0,0,ALL,Age15_17,AZ,888005
722,2021-W27,28169.0,0,,1,0,0,ALL,Age15_17,MOD,888005
723,2021-W27,28169.0,0,,1358,53,0,ALL,Age15_17,COM,888005
724,2021-W27,84850.0,0,,1933,3773,0,ALL,Age18_24,COM,888005
725,2021-W27,84850.0,0,,7,71,0,ALL,Age18_24,AZ,888005
726,2021-W27,84850.0,0,,52,0,0,ALL,Age18_24,JANSS,888005
727,2021-W27,84850.0,0,,39,42,0,ALL,Age18_24,MOD,888005
728,2021-W27,330295.0,0,,137,11946,0,ALL,Age25_49,AZ,888005
729,2021-W27,330295.0,0,,196,352,0,ALL,Age25_49,MOD,888005
730,2021-W27,330295.0,0,,200,0,0,ALL,Age25_49,JANSS,888005
731,2021-W27,330295.0,0,,5554,9185,0,ALL,Age25_49,COM,888005
732,2021-W27,107634.0,0,,116,0,0,ALL,Age50_59,JANSS,888005
733,2021-W27,107634.0,0,,54,2399,0,ALL,Age50_59,AZ,888005
734,2021-W27,107634.0,0,,40,29,0,ALL,Age50_59,MOD,888005
735,2021-W27,107634.0,0,,1060,3416,0,ALL,Age50_59,COM,888005
736,2021-W27,94714.0,0,,28,3501,0,ALL,Age60_69,AZ,888005
737,2021-W27,94714.0,0,,31,23,0,ALL,Age60_69,MOD,888005
